  	13869561
 e	11179676
i 	9554293
a 	9150474
t 	8402465
e 	7280585
o 	6362597
 r	6141055
 a	5689021
 t	5633282
 s	4899535
ee	4679791
h 	4573419
 o	4519231
 d	4481515
n 	4412828
eo	4331416
ei	4222940
ea	4214870
 n	4154828
 i	3643820
tn	3634580
 l	3490605
ae	3414940
et	3126897
r 	3117571
oe	3083759
te	3074125
 u	3046204
ot	3027181
tt	2981727
en	2781109
se	2735789
u 	2714084
 m	2679474
it	2666115
 c	2656893
er	2526588
sn	2507519
re	2467519
so	2426830
ao	2412480
l 	2342277
oa	2337869
es	2334566
ai	2307421
rt	2298053
he	2239779
le	2185892
na	2184280
nt	2179158
ta	2178663
ts	2174421
s 	2160345
eh	2080567
is	2075297
ie	2046589
aa	2033832
to	1981373
no	1977027
st	1920676
ti	1890927
ri	1880436
ra	1841839
sa	1813354
ne	1763922
ni	1763588
rn	1751911
 p	1742104
nh	1726447
el	1722296
sr	1720681
oi	1697311
tr	1692341
as	1692306
ro	1690766
ia	1689985
 v	1674847
os	1666326
si	1663344
nr	1657893
oo	1614268
do	1578368
nn	1507649
f 	1503280
at	1487473
oh	1481160
d 	1480222
c 	1478993
de	1475624
ns	1467873
od	1393541
rs	1387277
io	1386116
ii	1360419
mt	1339175
ar	1338982
me	1337459
or	1327019
th	1325747
ue	1320916
 g	1315672
g 	1304984
lt	1301570
eu	1297750
an	1285241
di	1281461
il	1276504
sh	1254888
da	1232659
ct	1230942
dn	1213413
la	1202960
ef	1201185
dt	1188818
 f	1186044
y 	1175892
hs	1175644
li	1168040
 w	1159997
 y	1147143
b 	1140389
pt	1118019
cs	1094323
rh	1094014
ec	1083647
w 	1073168
ss	1057630
ls	1052521
ol	1045970
on	1035384
wh	1035346
ce	1030624
tl	1028989
oc	1020464
m 	1001945
rr	995417
yr	992323
in	985098
ut	974150
wl	963090
mi	960510
dh	942099
fe	933095
al	930675
.h	928456
ui	925608
ir	922355
fh	890611
lo	887143
hh	882470
sf	872851
ln	869660
rl	859145
au	856349
sl	854750
hr	846802
co	841918
v 	840936
yo	840876
ca	832654
ci	827287
em	823112
ty	822593
ge	818765
nd	813402
ew	811888
p 	809233
ru	805050
ht	801498
ah	801103
ay	800086
su	785257
ua	784307
sc	778800
tc	763563
rd	760995
sp	760684
ye	758230
tg	756996
wt	755713
tf	754432
bt	751613
ds	750549
nl	746740
cl	746254
