  	15432469
 e	8614454
e 	8243228
t 	6389467
 t	6365671
a 	5696980
o 	5327201
 a	5321178
i 	5170382
 n	5140913
 o	5053899
 i	4957186
ee	4912923
 s	4683795
n 	4661980
s 	4547856
 r	4441367
r 	4217952
te	3940250
h 	3617525
et	3610861
ea	3358999
eo	3350084
ae	3253971
 l	3172378
oe	3140411
ei	2943956
tt	2902551
ie	2876661
l 	2862397
ne	2861311
en	2856135
 h	2789625
se	2761148
 d	2741397
es	2680293
d 	2642954
ot	2455114
at	2430970
re	2426217
ta	2421295
er	2407009
to	2392187
aa	2321533
c 	2310476
it	2200328
 c	2193824
ti	2186597
oa	2177748
oo	2159315
nt	2107357
ao	2089909
 u	2089508
eh	2047535
u 	2044256
ia	2037755
ai	2015667
oi	2005160
tn	2001493
st	1991253
ts	1976531
tr	1960940
na	1941402
io	1927741
ii	1900272
no	1896199
rt	1880034
an	1864158
sa	1858216
ar	1823657
p 	1812498
on	1802465
he	1797490
 m	1785066
m 	1774093
ni	1768844
ra	1744633
so	1735474
as	1713612
le	1710900
in	1674167
el	1652437
ro	1644849
 g	1637452
or	1617847
 f	1613506
os	1606633
si	1583613
nn	1580928
sn	1560379
ir	1553481
f 	1540656
ri	1531865
ns	1517939
de	1508213
is	1504306
nr	1502473
 p	1496598
rn	1495077
ss	1480394
g 	1438994
rs	1426000
ht	1423720
y 	1422480
 y	1419667
w 	1408921
th	1406142
ed	1398380
oh	1394990
lt	1367331
tl	1366972
ah	1350240
ec	1298845
sr	1298431
ih	1273197
 w	1252769
rr	1245370
ha	1220484
dt	1213018
ue	1198621
ce	1197681
la	1174127
eu	1163526
al	1149823
lo	1132138
ho	1127206
td	1123876
b 	1117260
hi	1106337
hn	1102816
 b	1101664
hs	1100313
ol	1087538
li	1056707
nh	1055611
hr	1042600
sh	1040348
ad	1033433
da	1030121
me	1008129
ct	1001505
ef	993341
tc	992378
il	985549
em	980622
rh	976117
nl	971109
tu	969110
do	964668
ls	957919
ln	937697
ac	919942
sl	919328
di	917530
ca	908257
id	903484
od	899993
nd	893962
ut	893105
 .	889506
lr	879010
eg	854703
sd	850794
co	848609
rl	845375
ep	841045
ic	833783
 ,	830671
dn	827670
ge	823771
oc	823508
ua	822255
ds	821941
uo	821698
ye	821473
au	803901
ey	802118
 v	800891
ou	792995
fe	785327
tm	781732
we	778231
v 	773144
. 	760295
ci	760035
mt	758780
nc	752864
rd	749220
un	734373
iu	734095
cn	729996
dr	729404
ew	726089
cs	723320
lh	710441
pt	704198
ui	695052
 k	690568
nu	686231
am	679281
ma	674505
su	667492
rc	661574
po	661423
mo	660640
hh	660531
tp	660522
pe	659139
dh	656691
sc	653630
hl	648381
, 	632910
gt	628226
cr	625268
ft	622810
om	622525
us	621562
af	621005
yt	617716
mi	611298
mn	610877
fa	610246
ur	608403
ap	606372
eb	603248
k 	602954
hd	599444
tg	598874
nm	596700
ru	593629
ty	591070
go	589937
im	584066
pa	583861
ga	583514
tf	578717
be	571003
op	569777
wt	556836
ll	556050
fi	554306
fo	552663
dl	548402
fn	545121
tw	543035
ag	539882
ms	537400
ip	535132
hc	533797
sm	528814
uh	525392
ld	523963
of	521089
ya	518756
pn	518433
yo	514605
rm	514401
bt	512959
oy	512086
og	511666
nf	511429
fs	509922
aw	503237
ay	502383
gi	499553
ow	498546
wa	492868
if	491149
sg	489716
ng	489475
rf	487948
pi	487822
np	486736
gn	485507
ny	485474
sf	485203
yi	485066
rg	483329
gs	477966
ig	474536
ch	469718
mr	468867
sp	467569
fr	467220
wo	465296
iy	461123
iw	455218
dd	455070
lc	452648
.e	452450
,e	451029
sy	446147
rp	444871
e.	442045
ys	441268
cd	440338
ev	437200
gr	436526
tb	434095
yn	431721
lu	430245
ps	426999
wi	423058
ob	420918
nw	420885
ab	420301
ve	413086
ul	408215
hu	406835
ry	406580
bo	403195
sw	398193
cl	397281
ba	396116
ib	393863
e,	392628
rw	392483
ws	390393
hm	390150
mh	386749
dc	382963
bi	381971
lm	375849
gh	370445
nb	364075
yr	363933
pr	362523
du	356998
vt	355603
wn	355127
ud	354813
wr	354600
bn	352125
cc	347466
fl	342193
.a	341323
rb	340268
ke	339370
ph	339160
t.	338609
tv	331056
sb	330798
hp	328328
lf	321608
hw	320589
' 	320489
ml	320243
 '	319915
hf	317529
uc	310537
,a	309771
lp	309731
bs	304624
uu	302009
dm	301730
yl	299443
.t	298527
,i	298229
yh	297850
vo	297024
o.	295510
md	295305
.s	295130
.o	295004
t,	294740
va	294446
gl	292334
av	291302
ly	290422
br	288486
cu	288185
wh	286418
hy	286232
hg	282971
yd	282051
tk	280897
ek	280599
a.	280437
ov	279214
.i	278255
pd	273561
pl	272252
.r	271837
wl	271719
,t	270888
lg	270796
kt	270601
fh	269994
i.	266670
nv	265510
mu	264577
a,	263766
,s	263477
bh	263211
n.	261787
dp	260914
vi	260914
iv	260019
dg	258491
lw	257926
cf	255413
o,	254111
gd	251650
cm	251329
cy	250792
df	249275
mc	247950
wd	247440
.n	246918
,n	245131
hb	243288
n,	240419
vn	239902
um	239074
sv	238469
fc	236052
r.	234124
,o	232457
fd	230922
vs	228500
uf	228019
i,	227225
ka	226883
dy	224250
lb	223851
vr	223684
s.	221963
gc	221652
,r	221350
bl	219853
dw	218591
rv	217695
s,	214955
gu	214318
mm	213430
cp	212441
r,	209500
 -	207269
fm	206711
bd	206440
up	205771
cw	204866
fu	202566
wu	202295
ak	202262
ko	201025
mp	200991
yu	198740
0 	197722
 0	197522
ok	197412
yc	196962
uw	196882
mf	193031
.l	192385
ki	190668
fg	189751
x 	189509
ug	189327
gm	188784
fp	188412
wc	188373
h.	186889
pc	186485
ik	185451
,l	185180
e'	182911
vh	181760
- 	178766
pu	178266
lv	175955
nk	174208
ks	172913
pf	170732
kr	170529
cb	170315
h,	170114
't	168931
cg	166658
uy	166074
db	165290
sk	164521
.h	161519
kn	160743
ym	159735
mg	159573
ff	158675
mw	156608
'e	156407
my	156026
yg	155928
pp	155802
bc	155776
wp	155690
ub	155094
1 	154774
wm	153891
hv	151166
gp	150971
py	150153
pm	149055
t'	148655
kh	148177
l.	147967
dv	147394
bu	147152
fy	144450
vd	143549
gf	142319
 1	140807
vl	139222
d.	139144
rk	138712
yp	138205
gy	137517
gg	137285
,h	136864
'a	135541
pw	135070
fw	133156
pg	132320
wy	131658
mb	130552
l,	129708
gw	129430
yy	127959
j 	127598
lk	126971
 x	126582
hk	125922
'i	124791
yf	124503
 j	124054
bm	123070
c.	122103
ww	122038
p.	121123
vc	120871
wg	120624
a'	120576
wf	119730
d,	119522
.d	119114
.u	118710
0e	117772
bf	117402
,d	116259
xe	115967
e0	113701
'n	112163
c,	111988
cv	111090
fb	110114
i'	108592
kl	108412
,u	108216
yw	107941
o'	107824
9 	107519
bp	107354
uv	106914
u.	104959
gb	104187
bg	104149
,c	103641
,g	103571
pb	103530
.c	101832
s'	101677
e-	100681
dk	100425
vu	100127
's	99937
 9	99854
.m	99633
vg	99113
ex	98793
yb	98719
-e	98563
'o	98028
p,	97766
n'	97731
bw	97359
by	96606
m.	94712
vm	94171
kd	94062
wb	94055
'r	93712
f.	93378
h'	93220
,m	92613
ku	92585
2 	92060
m,	90541
.g	90391
wv	89900
f,	89621
mv	89006
u,	88597
vp	88556
vf	88177
fv	88103
1e	86346
 z	86305
r'	85345
t-	84642
.y	84473
e1	83972
kc	83080
a0	82307
 2	79583
bb	79257
uk	78820
0t	77020
0a	76544
g.	76339
t0	76324
a-	75997
-a	75400
wk	75244
0s	74709
km	74671
o0	74541
.w	73883
vy	73787
,w	73183
ck	73054
vw	72602
.p	72079
q 	71664
gv	71635
yv	71383
 q	70011
y.	69954
je	69787
0o	69364
o-	69305
pv	69211
,y	68973
 ;	68850
ej	68771
; 	68617
-t	68373
yk	68199
.f	67848
,p	67825
g,	66992
n0	66631
