 o	14359649
 h	10688417
e 	10441564
 e	10258528
n 	9356131
o 	8920741
 a	8579726
 n	8140007
te	7956133
a 	6931305
t 	6569177
i 	6372523
 i	6264697
h 	6205383
et	5709243
 r	4931238
ae	4679141
r 	4558243
s 	4555565
l 	4553577
es	3907277
ad	3865301
ie	3806393
 u	3771599
oe	3663807
ee	3560980
ig	3339443
  	3213361
sa	3064980
 f	3034943
nt	2927749
 t	2903803
ta	2868286
to	2861545
ea	2736406
ei	2688416
ot	2651193
u 	2588468
 s	2555333
ne	2502801
tr	2501405
in	2412730
ai	2408136
at	2405849
ti	2265650
c 	2155346
ra	2120874
 l	2111844
so	2070338
fr	2016659
os	2015717
si	2011565
al	1930203
eo	1890581
re	1878331
ih	1876672
as	1848339
rs	1830326
ht	1798274
rt	1782826
er	1757667
st	1747345
se	1738531
hs	1703420
ec	1693914
dt	1649618
tt	1647571
mn	1635395
hr	1625218
ep	1596885
ni	1592857
ii	1583778
it	1573243
ed	1569105
d 	1558002
cn	1547984
ns	1527450
is	1513993
gt	1506197
m 	1486671
yu	1486523
ue	1457484
tn	1435255
hn	1419804
na	1399796
ol	1386007
pr	1379077
or	1372860
sr	1360129
il	1351528
rn	1349251
oi	1332784
ia	1331696
ri	1328150
el	1301430
po	1299932
ut	1296837
on	1242986
g 	1227336
en	1217380
rc	1199649
da	1195525
ls	1187096
sn	1148864
 p	1137342
lt	1133654
v 	1117796
od	1117484
oa	1113865
ts	1102221
no	1095483
rm	1093900
wt	1090255
pe	1077644
ce	1073135
ln	1061118
vr	1059277
ss	1056818
b 	1039383
ef	1035129
ds	1012792
td	1005436
dn	986493
ew	980518
ci	966424
ud	965415
ft	964767
em	959607
ao	950265
la	946640
rd	939850
ac	927219
' 	925824
tm	910716
wr	910632
ro	902955
tl	902767
sm	901365
nl	898664
aa	891110
mr	886810
cm	884623
tc	880594
di	880003
dr	878230
mt	876959
cs	876271
le	874703
cu	861244
 y	851164
sc	848875
eh	848744
eb	846785
ca	838511
ui	837758
nr	835276
.t	831662
lo	828281
w 	813457
eu	811209
ga	811034
 c	808774
cl	806996
an	805716
k 	803381
om	800884
fe	798141
bt	797385
y 	796392
nw	793867
lc	778442
ey	776058
be	769558
ms	765743
sl	764713
ya	757084
cr	755555
dc	755355
e.	754472
og	752518
sd	747563
de	743039
e,	735832
id	734029
pi	732241
rl	728699
,a	726820
ok	706584
pa	705327
rp	699814
ay	697557
op	693065
uh	689447
ak	686391
 m	678910
fo	677841
ml	674333
ly	671836
yt	666735
sw	663080
ul	659192
ap	657994
ws	655481
wl	647871
do	646801
eg	644823
ha	643891
oh	643297
hl	641977
we	638361
.i	630246
ah	623370
 v	620951
tw	612560
co	610297
us	607927
fc	601477
ar	599773
go	594378
hm	581855
pn	578581
su	577137
ge	576393
li	575294
hi	573574
ru	569651
sf	564824
lr	557927
ic	555989
ag	552848
vn	545405
ty	543146
hv	542041
sb	538065
gi	537591
oc	533349
rg	529855
iy	528549
wi	528131
dd	527873
,t	524956
rh	523409
ua	518823
iu	513802
dw	511814
tp	511769
nn	506686
db	505458
sp	504490
ev	498021
df	497788
nc	494784
fl	491932
ho	491598
 x	490492
oo	489866
gn	489838
ny	479143
th	478553
 b	474775
of	473627
 d	473089
nm	472435
ld	472413
pt	463536
ma	463154
n.	460912
ct	457684
rf	457338
rv	455674
p 	453287
rw	447643
ps	447157
kn	444314
tb	444253
rb	442085
me	441262
fn	437332
fa	436929
n,	436845
bi	432963
uc	429587
nh	429047
 w	425966
hc	425381
tf	424786
sh	424511
gs	423750
br	421487
fi	421065
dm	420094
pc	418322
hy	418096
am	417981
nu	414231
lw	413752
nd	411146
lg	404836
hu	399496
vl	398768
md	395313
dy	393320
wn	393215
ob	391172
ys	389436
hw	387285
.a	385381
o.	384734
hd	382967
yo	382600
ou	380201
ry	379940
dp	377943
dl	377045
ik	374313
,i	371638
oy	367775
tu	362195
lb	361497
o,	361037
gr	359673
wa	359569
yi	358749
sg	358627
,w	356597
r.	355080
 0	352359
au	348875
f 	344212
nf	342542
hp	342147
bl	337784
lm	336055
bc	335773
mi	335675
wy	334104
ek	333400
sy	333163
r,	330718
l,	327306
dh	327023
bs	326508
tv	326323
pl	322205
wo	320831
ba	316386
0 	315150
fs	311028
af	309894
tg	309111
ip	308091
nb	307687
vs	305585
im	305065
ur	303477
if	303314
ye	302639
lv	300862
mo	300268
he	300080
vd	299600
bu	299021
bo	297866
a,	297511
,b	296267
yn	294492
ko	289173
l.	285906
mc	284387
t.	284357
un	283810
rr	281049
np	277406
lf	273780
a.	272653
yc	272413
ab	271651
yh	271612
,s	270801
yr	270651
i.	269605
.w	267440
yw	267206
lp	266413
io	266165
kt	266068
lk	259747
o'	259598
t,	253193
cp	251230
.s	248328
ir	245661
up	242220
i,	231712
e'	230509
cd	229930
dv	229843
 g	229249
mk	227612
yd	224167
ng	223799
yf	222928
sv	221275
js	218194
gm	218005
iw	216805
bn	215594
du	214748
yb	214249
gl	212713
tk	212672
py	212545
s,	211098
s.	209415
'e	206616
ow	205910
lh	205554
.h	205544
xe	203254
1 	202906
yp	201729
wu	200756
fy	198225
fm	196522
c.	195119
mu	193105
aw	191804
dg	190939
ug	190143
iv	187670
fu	186189
nv	185120
c,	182039
gd	180369
lu	178527
mg	176806
.b	173979
kd	173174
mm	173094
ka	172124
ym	171600
vc	170079
qi	169773
my	166219
yl	164815
hg	164774
fw	164424
gv	160366
s'	157664
av	156668
gf	156519
gc	155963
,o	155819
.o	153921
ub	153080
 .	151931
gw	148544
vt	146070
,c	143684
