  	14055704
 e	8848400
e 	8529801
 t	6437567
t 	5922690
a 	5895707
 a	5884159
 o	5839280
o 	5672318
 i	5432902
i 	5331757
 s	5087971
n 	4785908
 n	4772038
ee	4770319
r 	4728777
s 	4418442
 r	4323665
te	3884728
et	3719992
h 	3450063
l 	3219424
ea	3218315
ae	3206494
 l	3196304
eo	3129073
 h	3068480
ei	2957894
en	2881247
ne	2875459
oe	2872612
tt	2859010
ie	2721831
se	2624405
it	2620634
es	2619219
at	2584676
c 	2519603
ot	2514435
er	2429531
ta	2423491
d 	2390105
to	2317064
 d	2276587
he	2231030
u 	2195814
re	2169656
ti	2161285
aa	2145926
nt	2115973
tr	2106925
ao	2105892
 c	2087445
tn	2084685
oa	2065053
 u	2023178
ts	2003481
eh	1992227
ai	1990259
oo	1986640
ia	1938760
an	1927437
na	1921136
sa	1914092
m 	1889771
st	1870658
 m	1864026
rt	1856931
ni	1838800
oi	1819128
on	1804584
io	1801388
no	1782709
so	1771294
p 	1768916
 g	1743722
ar	1712655
os	1683080
ro	1675316
ra	1669369
ii	1665940
as	1648920
nn	1648686
le	1643083
el	1602981
de	1593363
or	1581697
is	1579841
in	1575013
si	1572965
sn	1549821
ri	1546623
ed	1541633
 f	1538827
rn	1528982
nr	1526971
f 	1513133
 p	1486770
ir	1457631
ss	1454645
 y	1451440
ns	1445496
w 	1424132
g 	1404651
th	1382898
tl	1370320
ah	1345783
ec	1337608
ht	1337084
sr	1325419
rr	1289578
lt	1279009
rs	1268993
y 	1245892
oh	1234910
td	1209321
b 	1206187
dt	1195745
 w	1190014
nh	1182523
ce	1177788
ol	1148423
ha	1141997
la	1136803
ue	1117984
lo	1111368
ho	1104997
al	1100741
ih	1097363
sh	1093121
eu	1073242
hr	1069556
hi	1056908
hs	1051579
tu	1048428
da	1025619
hn	1022759
li	1022404
ad	1020367
ln	1018593
 b	1014973
il	1012724
od	1010354
rh	1004945
id	1001929
nl	995453
dn	992442
fe	985016
tc	977367
em	975407
ut	942767
v 	930444
ct	927239
me	915923
di	902540
we	900888
do	898647
sd	891682
eg	889594
ac	889480
sl	889048
lr	884513
ef	883513
ls	865593
ca	865439
oc	862348
ye	860768
ge	857304
co	847881
ua	846183
ey	843432
ic	840277
ep	839613
dr	833994
nd	831835
rl	820619
rd	818208
pe	807620
tm	801004
uo	794930
ew	786791
au	784041
ds	772239
ci	772034
 .	771795
 v	770873
hl	765601
iu	755366
nc	754206
lh	750974
mt	749218
tp	739188
cn	737437
ou	736131
sc	726656
ui	714609
ma	706696
 ,	701231
nu	700023
om	681634
im	681165
. 	678601
mo	676111
rc	670630
tf	670134
am	667625
fa	665919
cs	655452
af	647700
cr	647466
gt	645280
us	643899
su	640097
eb	637403
hd	636050
k 	635744
tg	634108
op	629813
un	627596
pt	619605
hh	618337
, 	617948
ap	610121
fo	609806
go	609024
yt	599784
ga	595577
pa	590170
po	580508
of	579477
ip	577497
ty	576710
mn	576248
dh	571820
ft	569471
pi	567142
ru	551946
sf	550977
mi	550760
fi	550506
ll	549444
ay	549444
nm	548172
tw	547438
og	546797
ms	543471
ps	542746
fn	542001
ya	541997
dl	537167
ur	535793
uh	533602
gi	532905
ch	531785
dd	530788
wt	528512
pn	523922
 k	521785
ag	518978
ld	518799
sg	515970
if	515267
sm	510604
.e	510148
hc	508122
ow	507732
be	507694
